#;SeasonStart;PlayerName;PlayerSalary;Pos;Age;Tm;FG%;PTS
13445;1998;Brent Barry;$3,600,000.00 ;SG;26;MIA;37,1;70
13987;1999;Brent Barry;$3,960,000.00 ;SG;27;CHI;39,6;412
14495;2000;Brent Barry;$4,320,000.00 ;SG;28;SEA;46,3;945
14991;2001;Brent Barry;$4,680,000.00 ;SG;29;SEA;49,4;589
15537;2002;Brent Barry;$5,040,000.00 ;SG;30;SEA;50,8;1164
16030;2003;Brent Barry;$5,400,000.00 ;SG;31;SEA;45,8;774
16520;2004;Brent Barry;;SG;32;SEA;50,4;635
17116;2005;Brent Barry;;SG;33;SAS;42,3;601
17701;2006;Brent Barry;$5,117,880.00 ;SG;34;SAS;45,2;431
18257;2007;Brent Barry;$5,544,370.00 ;SG;35;SAS;47,5;635
18783;2008;Brent Barry;$1,910,000.00 ;SF;36;SAS;48,1;221
19378;2009;Brent Barry;$2,062,800.00 ;SG;37;HOU;40,7;208
11222;1993;Brent Price;$283,000.00 ;PG;24;WSB;35,8;262
11717;1994;Brent Price;$328,750.00 ;PG;25;WSB;43,3;400
12668;1996;Brent Price;$1,600,000.00 ;PG;27;WSB;47,2;810
13250;1997;Brent Price;;PG;28;HOU;41,9;126
13776;1998;Brent Price;$2,240,000.00 ;PG;29;HOU;41,3;406
14332;1999;Brent Price;$2,944,000.00 ;PG;30;HOU;48,3;292
14841;2000;Brent Price;$2,880,000.00 ;PG;31;VAN;34,5;141
15375;2001;Brent Price;$3,680,000.00 ;PG;32;VAN;27,3;13
15879;2002;Brent Price;$4,048,000.00 ;PG;33;SAC;33,3;31
13303;1997;Brent Scott;;PF;25;IND;47,1;19
13344;1997;Brett Szabo;;C;28;BOS;44,6;153
6413;1981;Brett Vroman;;C;25;UTA;37;34
13666;1998;Brevin Knight;$1,092,000.00 ;PG;22;CLE;44,1;723
14211;1999;Brevin Knight;$1,234,080.00 ;PG;23;CLE;42,5;373
14725;2000;Brevin Knight;$4,250,000.00 ;PG;24;CLE;41,2;602
15221;2001;Brevin Knight;$4,500,000.00 ;PG;25;TOT;37,5;333
15222;2001;Brevin Knight;$4,500,000.00 ;PG;25;CLE;13,3;9
15223;2001;Brevin Knight;$4,500,000.00 ;PG;25;ATL;38,5;324
15757;2002;Brevin Knight;$5,000,000.00 ;PG;26;MEM;42,2;371
16246;2003;Brevin Knight;$5,000,000.00 ;PG;27;MEM;42,5;216
16776;2004;Brevin Knight;;PG;28;TOT;42,7;261
16777;2004;Brevin Knight;;PG;28;PHO;33,3;2
16778;2004;Brevin Knight;;PG;28;WAS;42;136
16779;2004;Brevin Knight;;PG;28;MIL;43,8;123
17375;2005;Brevin Knight;;PG;29;CHA;42,2;666
17948;2006;Brevin Knight;;PG;30;CHA;39,9;871
18498;2007;Brevin Knight;$1,600,000.00 ;PG;31;CHA;41,9;408
19060;2008;Brevin Knight;$2,000,000.00 ;PG;32;LAC;40,4;338
19643;2009;Brevin Knight;;PG;33;UTA;34,9;180
15038;2001;Brian Cardinal;$465,850.00 ;PF;23;DET;32,3;31
15590;2002;Brian Cardinal;$587,435.00 ;PF;24;DET;46,2;17
16084;2003;Brian Cardinal;$663,679.00 ;PF;25;WAS;25;4
16585;2004;Brian Cardinal;$4,903,000.00 ;PF;26;GSW;47,2;733
17173;2005;Brian Cardinal;$5,393,300.00 ;PF;27;MEM;37;522
17755;2006;Brian Cardinal;$5,400,000.00 ;PF;28;MEM;41,4;124
18304;2007;Brian Cardinal;$5,850,000.00 ;PF;29;MEM;49,4;127
18832;2008;Brian Cardinal;$6,300,000.00 ;PF;30;MEM;34,1;124
19436;2009;Brian Cardinal;$6,750,000.00 ;PF;31;MIN;38,5;190
20018;2010;Brian Cardinal;$1,352,181.00 ;PF;32;MIN;38,9;48
20611;2011;Brian Cardinal;$1,352,181.00 ;SF;33;DAL;43;145
21209;2012;Brian Cardinal;;SF;34;DAL;25,5;43
16607;2004;Brian Cook;$971,160.00 ;C;23;LAL;47,5;155
17198;2005;Brian Cook;$1,038,960.00 ;C;24;LAL;41,7;458
17772;2006;Brian Cook;$1,817,141.00 ;PF;25;LAL;51,1;642
18322;2007;Brian Cook;$3,500,000.00 ;PF;26;LAL;45,3;450
18850;2008;Brian Cook;$3,500,000.00 ;PF;27;TOT;37,6;238
18851;2008;Brian Cook;$3,500,000.00 ;PF;27;LAL;19;14
18852;2008;Brian Cook;$3,500,000.00 ;PF;27;ORL;39,4;224
19454;2009;Brian Cook;$3,500,000.00 ;PF;28;TOT;36,8;74
19455;2009;Brian Cook;$3,500,000.00 ;PF;28;ORL;38,3;62
19456;2009;Brian Cook;$3,500,000.00 ;PF;28;HOU;31,3;12
20036;2010;Brian Cook;$1,146,337.00 ;PF;29;HOU;30,4;21
20643;2011;Brian Cook;$1,223,166.00 ;PF;30;LAC;42,4;193
21227;2012;Brian Cook;;PF;31;TOT;31,6;81
21228;2012;Brian Cook;;PF;31;LAC;22,4;31
21229;2012;Brian Cook;;PF;31;WAS;40,8;50
11467;1994;Brian Davis;;SF;23;MIN;31,7;131
12994;1997;Brian Evans;$607,545.00 ;SF;23;ORL;36,4;20
13565;1998;Brian Evans;$686,780.00 ;SF;24;TOT;39,4;321
13566;1998;Brian Evans;$686,780.00 ;SF;24;ORL;37,4;206
13567;1998;Brian Evans;$686,780.00 ;SF;24;NJN;43,4;115
14103;1999;Brian Evans;;SF;25;TOT;29,5;34
14104;1999;Brian Evans;;SF;25;NJN;32,4;30
14105;1999;Brian Evans;;SF;25;MIN;20;4
11993;1995;Brian Grant;$1,050,000.00 ;PF;22;SAC;51,1;1058
12469;1996;Brian Grant;$1,293,000.00 ;PF;23;SAC;50,7;1120
13025;1997;Brian Grant;$5,000,000.00 ;PF;24;SAC;44;252
13592;1998;Brian Grant;;SF;25;POR;50,8;737
14131;1999;Brian Grant;;PF;26;POR;47,9;550
14644;2000;Brian Grant;$8,900,000.00 ;PF;27;POR;49,1;459
15145;2001;Brian Grant;$9,925,076.00 ;C;28;MIA;47,9;1250
15679;2002;Brian Grant;$11,027,862.00 ;PF;29;MIA;46,9;673
16167;2003;Brian Grant;$12,130,648.00 ;C;30;MIA;50,9;846
16691;2004;Brian Grant;$13,233,434.00 ;C;31;MIA;47,1;664
17280;2005;Brian Grant;$14,336,220.00 ;C;32;LAL;49,3;263
17860;2006;Brian Grant;$14,848,080.00 ;C;33;PHO;41,5;61
2942;1970;Brian Heaney;;G;23;BAL;54,2;28
10648;1992;Brian Howard;$200,000.00 ;SF;24;DAL;51,9;131
11086;1993;Brian Howard;;SF;25;DAL;44,2;439
8126;1986;Brian Martin;;SF-PF;23;TOT;42,9;6
8127;1986;Brian Martin;;PF;23;SEA;50;2
8128;1986;Brian Martin;;SF;23;POR;40;4
10295;1991;Brian Oliver;$456,000.00 ;SG;22;PHI;40,8;279
10750;1992;Brian Oliver;$456,000.00 ;SG;23;PHI;33;81
12139;1995;Brian Oliver;;SG;26;WSB;44,4;14
13746;1998;Brian Oliver;;SG;29;ATL;36,8;15
9864;1990;Brian Quinnett;$360,000.00 ;SG;23;NYK;32,8;40
10323;1991;Brian Quinnett;$450,000.00 ;SG;24;NYK;45,9;319
10778;1992;Brian Quinnett;;SG;25;TOT;34,7;115
10779;1992;Brian Quinnett;;SG;25;NYK;38,4;74
10780;1992;Brian Quinnett;;SG;25;DAL;29,4;41
22119;2013;Brian Roberts;$788,872.00 ;PG;27;NOH;41,7;555
22724;2014;Brian Roberts;;PG;28;NOP;42;677
23360;2015;Brian Roberts;$2,854,940.00 ;PG;29;CHO;38,9;480
23966;2016;Brian Roberts;$1,050,961.00 ;PG;30;TOT;44,8;205
23967;2016;Brian Roberts;$1,050,961.00 ;PG;30;CHO;44,3;145
23968;2016;Brian Roberts;$1,050,961.00 ;PG;30;POR;46;60
24557;2017;Brian Roberts;;PG;31;CHO;37,7;142
8984;1988;Brian Rowsom;;PF;22;IND;0;6
9428;1989;Brian Rowsom;;PF;23;CHH;49,4;226
9888;1990;Brian Rowsom;;PF;24;CHH;43,6;225
15917;2002;Brian Scalabrine;$512,435.00 ;PF;23;NJN;34,3;60
16395;2003;Brian Scalabrine;$800,000.00 ;PF;24;NJN;40,2;180
16952;2004;Brian Scalabrine;$900,000.00 ;PF;25;NJN;39,4;240
17534;2005;Brian Scalabrine;$2,586,207.00 ;PF;26;NJN;39,8;339
18103;2006;Brian Scalabrine;;PF;27;BOS;38,3;205
18643;2007;Brian Scalabrine;;PF;28;BOS;40,3;216
19210;2008;Brian Scalabrine;$3,206,897.00 ;PF;29;BOS;30,9;88
19809;2009;Brian Scalabrine;$3,413,793.00 ;C;30;BOS;42,1;136
20396;2010;Brian Scalabrine;$1,229,255.00 ;PF;31;BOS;34,1;78
20998;2011;Brian Scalabrine;$1,352,181.00 ;PF;32;CHI;52,6;20
21551;2012;Brian Scalabrine;;PF;33;CHI;46,7;32
9442;1989;Brian Shaw;;SG;22;BOS;43,3;703
10356;1991;Brian Shaw;$1,313,000.00 ;PG;24;BOS;46,9;1091
10823;1992;Brian Shaw;$1,413,000.00 ;PG;25;TOT;40,7;495
10824;1992;Brian Shaw;$1,413,000.00 ;PG;25;BOS;42,7;175
10825;1992;Brian Shaw;$1,413,000.00 ;PG;25;MIA;39,8;320
11267;1993;Brian Shaw;$1,513,000.00 ;PG;26;MIA;39,3;498
11754;1994;Brian Shaw;;SG;27;MIA;41,7;693
12205;1995;Brian Shaw;$4,250,000.00 ;PG;28;ORL;38,9;502
12726;1996;Brian Shaw;$4,000,000.00 ;PG;29;ORL;37,4;496
13310;1997;Brian Shaw;$3,750,000.00 ;PG;30;ORL;36,6;552
13834;1998;Brian Shaw;$3,400,000.00 ;PG;31;TOT;34,5;372
13835;1998;Brian Shaw;$3,400,000.00 ;PG;31;GSW;33,6;251
13836;1998;Brian Shaw;$3,400,000.00 ;PG;31;PHI;36,7;121
14375;1999;Brian Shaw;$1,100,000.00 ;PG;32;POR;0;0
14876;2000;Brian Shaw;$2,250,000.00 ;SG;33;LAL;38,2;305
15413;2001;Brian Shaw;$963,415.00 ;SG;34;LAL;39,9;421
15920;2002;Brian Shaw;$1,030,000.00 ;PG;35;LAL;35,3;169
16397;2003;Brian Shaw;;PG;36;LAL;38,7;250
14381;1999;Brian Skinner;$843,000.00 ;PF;22;LAC;46,5;86
14878;2000;Brian Skinner;$901,800.00 ;PF;23;LAC;50,7;179
15414;2001;Brian Skinner;$1,483,461.00 ;PF;24;LAC;39,8;160
15923;2002;Brian Skinner;;PF;25;CLE;54,3;224
16400;2003;Brian Skinner;$1,500,000.00 ;PF;26;PHI;55;461
16956;2004;Brian Skinner;$4,500,000.00 ;C;27;MIL;49,7;589
17539;2005;Brian Skinner;$4,950,000.00 ;C-PF;28;TOT;50,7;233
17540;2005;Brian Skinner;$4,950,000.00 ;PF;28;PHI;38,6;49
17541;2005;Brian Skinner;$4,950,000.00 ;C;28;SAC;55,4;184
18110;2006;Brian Skinner;$5,400,000.00 ;PF-C;29;TOT;51,3;191
18111;2006;Brian Skinner;$5,400,000.00 ;PF;29;SAC;55,1;88
18112;2006;Brian Skinner;$5,400,000.00 ;C;29;POR;48,4;103
18650;2007;Brian Skinner;$1,108,718.00 ;PF;30;MIL;49;294
19220;2008;Brian Skinner;$1,262,275.00 ;C;31;PHO;46,5;219
19830;2009;Brian Skinner;$1,306,455.00 ;PF;32;LAC;44,9;214
20404;2010;Brian Skinner;$270,436.00 ;PF;33;LAC;40;26
21006;2011;Brian Skinner;$65,446.00 ;C;34;MIL;;0
21564;2012;Brian Skinner;;C;35;MEM;0;0
4946;1977;Brian Taylor;;PG;25;KCK;50,4;1227
5331;1978;Brian Taylor;;PG;26;DEN;45,2;452
5682;1979;Brian Taylor;;PG;27;SDC;36,1;76
6041;1980;Brian Taylor;;PG;28;SDC;46,7;1056
6401;1981;Brian Taylor;;PG;29;SDC;52,5;810
6765;1982;Brian Taylor;;PG;30;SDC;50,3;443
4370;1975;Brian Winters;;SG;22;LAL;44,3;794
4645;1976;Brian Winters;;SG;23;MIL;46,4;1416
5000;1977;Brian Winters;;SG;24;MIL;49,8;1509
5377;1978;Brian Winters;;SG;25;MIL;46,3;1594
5724;1979;Brian Winters;;SG;26;MIL;49,3;1561
6081;1980;Brian Winters;;SG;27;MIL;47,9;1292
6444;1981;Brian Winters;;SG;28;MIL;47,5;799
6809;1982;Brian Winters;;SG;29;MIL;50,1;967
7208;1983;Brian Winters;;SG;30;MIL;43,4;605
24063;2016;Briante Weber;$328,000.00 ;PG;23;TOT;35,9;31
24064;2016;Briante Weber;$328,000.00 ;PG;23;MEM;34,2;29
24065;2016;Briante Weber;$328,000.00 ;PG;23;MIA;100;2
24650;2017;Briante Weber;$50,000.00 ;PG;24;TOT;41,7;62
24651;2017;Briante Weber;$50,000.00 ;PG;24;GSW;35,7;12
24652;2017;Briante Weber;$50,000.00 ;PG;24;CHO;43,5;50
24374;2017;Brice Johnson;$1,331,160.00 ;PF;22;LAC;28,6;4
16757;2004;Britton Johnsen;$45,369.00 ;C;24;ORL;28,8;42
17354;2005;Britton Johnsen;;SF;25;IND;27,3;12
19656;2009;Brook Lopez;$2,225,880.00 ;C;20;NJN;53,1;1068
20259;2010;Brook Lopez;$2,413,320.00 ;C;21;NJN;49,9;1542
20870;2011;Brook Lopez;$3,076,983.00 ;C;22;NJN;49,2;1673
21451;2012;Brook Lopez;$13,668,750.00 ;C;23;NJN;49,4;96
22000;2013;Brook Lopez;$14,693,906.00 ;C;24;BRK;52,1;1437
22604;2014;Brook Lopez;$15,719,063.00 ;C;25;BRK;56,3;352
23218;2015;Brook Lopez;$20,000,000.00 ;C;26;BRK;51,3;1236
23846;2016;Brook Lopez;$21,165,675.00 ;C;27;BRK;51,1;1501
24426;2017;Brook Lopez;$22,642,350.00 ;C;28;BRK;47,4;1539
7150;1983;Brook Steppe;;SG;23;KCK;47,7;245
7489;1984;Brook Steppe;;SG;24;IND;47,1;430
7843;1985;Brook Steppe;;SG;25;DET;46,6;253
8600;1987;Brook Steppe;;SG;27;SAC;47,7;266
9460;1989;Brook Steppe;;PG;29;POR;42,3;103
12235;1995;Brooks Thompson;$825,000.00 ;PG;24;ORL;39,5;116
12767;1996;Brooks Thompson;$1,118,000.00 ;PG;25;ORL;46,6;140
13348;1997;Brooks Thompson;;PG;26;TOT;39,9;445
13349;1997;Brooks Thompson;;PG;26;UTA;0;0
13350;1997;Brooks Thompson;;PG;26;DEN;40;445
13890;1998;Brooks Thompson;;PG;27;TOT;41,1;59
13891;1998;Brooks Thompson;;PG;27;PHO;37;26
13892;1998;Brooks Thompson;;PG;27;NYK;44,8;33
12883;1997;Bruce Bowen;$422,500.00 ;SF;25;MIA;;0
13466;1998;Bruce Bowen;$507,000.00 ;SF;26;BOS;40,9;340
14007;1999;Bruce Bowen;;SF;27;BOS;28;70
14517;2000;Bruce Bowen;$733,000.00 ;SF;28;TOT;37,1;196
14518;2000;Bruce Bowen;$733,000.00 ;SF;28;PHI;35,6;59
14519;2000;Bruce Bowen;$733,000.00 ;SF;28;MIA;38;137
15012;2001;Bruce Bowen;$715,850.00 ;SF;29;MIA;36,3;623
15558;2002;Bruce Bowen;$3,550,000.00 ;SF;30;SAS;38,9;412
16051;2003;Bruce Bowen;$3,650,000.00 ;SF;31;SAS;46,6;583
16549;2004;Bruce Bowen;;SF;32;SAS;42;565
17140;2005;Bruce Bowen;;SF;33;SAS;42;675
17730;2006;Bruce Bowen;$3,750,000.00 ;SF;34;SAS;43,3;619
18281;2007;Bruce Bowen;$4,125,000.00 ;SF;35;SAS;40,5;510
18805;2008;Bruce Bowen;$4,000,000.00 ;SF;36;SAS;40,7;483
19410;2009;Bruce Bowen;$2,000,000.00 ;SF;37;SAS;42,2;214
8382;1987;Bruce Douglas;;SG;22;SAC;29,2;14
6925;1983;Bruce Flowers;;PF;25;CLE;53,4;261
90;1950;Bruce Hale;;G-F;31;INO;35,3;657
371;1951;Bruce Hale;;G-F;32;INO;29,6;94
7375;1984;Bruce Kuczenski;;PF;22;TOT;27;28
7376;1984;Bruce Kuczenski;;PF;22;NJN;33,3;11
7377;1984;Bruce Kuczenski;;PF;22;PHI;12,5;3
7378;1984;Bruce Kuczenski;;PF;22;IND;29,4;14
4587;1976;Bruce Seals;;SF;22;SEA;43,6;957
4923;1977;Bruce Seals;;PF;23;SEA;44,4;894
5302;1978;Bruce Seals;;SF;24;SEA;41,7;571
22956;2015;Bruno Caboclo;$1,524,000.00 ;SF;19;TOR;33,3;10
23596;2016;Bruno Caboclo;$1,589,640.00 ;SF;20;TOR;8,3;3
24176;2017;Bruno Caboclo;$2,451,225.00 ;SF;21;TOR;37,5;14
14404;1999;Bruno Sundov;$385,000.00 ;C;18;DAL;28,6;4
14902;2000;Bruno Sundov;$498,500.00 ;C;19;DAL;38,7;26
15444;2001;Bruno Sundov;$565,850.00 ;C;20;IND;48,8;43
15950;2002;Bruno Sundov;$637,435.00 ;C;21;IND;40;32
16419;2003;Bruno Sundov;$751,159.00 ;C;22;BOS;25;32
16981;2004;Bruno Sundov;$870,046.00 ;C;23;TOT;40;11
16982;2004;Bruno Sundov;$870,046.00 ;C;23;CLE;33,3;9
16983;2004;Bruno Sundov;$870,046.00 ;C;23;NYK;100;2
17566;2005;Bruno Sundov;;C;24;NYK;29,7;25
7183;1983;Bryan Warrick;;PG;23;WSB;38;172
7525;1984;Bryan Warrick;;PG;24;WSB;40,9;63
7883;1985;Bryan Warrick;;PG;25;LAC;49,1;215
8257;1986;Bryan Warrick;;PG;26;TOT;46,7;227
8258;1986;Bryan Warrick;;PG;26;MIL;40;10
8259;1986;Bryan Warrick;;PG;26;IND;47,1;217
12674;1996;Bryant Reeves;$1,695,000.00 ;C;22;VAN;45,7;1021
13255;1997;Bryant Reeves;$1,915,680.00 ;C;23;VAN;48,6;1213
13782;1998;Bryant Reeves;$7,222,000.00 ;C;24;VAN;52,3;1207
14335;1999;Bryant Reeves;$8,666,666.00 ;C;25;VAN;40,6;271
14846;2000;Bryant Reeves;$10,110,000.00 ;C;26;VAN;44,8;611
15381;2001;Bryant Reeves;$11,555,554.00 ;C;27;VAN;46;622
11289;1993;Bryant Stith;$1,100,000.00 ;SG;22;DEN;44,6;347
11776;1994;Bryant Stith;$1,375,000.00 ;SG;23;DEN;45;1023
12226;1995;Bryant Stith;$1,550,000.00 ;SG;24;DEN;47,2;911
12755;1996;Bryant Stith;$3,400,000.00 ;SG;25;DEN;41,6;1119
13336;1997;Bryant Stith;$4,030,000.00 ;SG;26;DEN;41,6;774
13865;1998;Bryant Stith;$4,666,000.00 ;SG;27;DEN;33,3;235
14396;1999;Bryant Stith;$5,290,000.00 ;SG;28;DEN;39,3;320
14894;2000;Bryant Stith;$5,920,000.00 ;SG;29;DEN;45,5;253
15430;2001;Bryant Stith;$2,000,000.00 ;SG;30;BOS;40,1;756
15943;2002;Bryant Stith;$2,000,000.00 ;SG;31;CLE;37,2;208
22989;2015;Bryce Cotton;$228,663.00 ;PG;22;UTA;42;80
23620;2016;Bryce Cotton;;PG;23;TOT;40;8
23621;2016;Bryce Cotton;;PG;23;PHO;25;4
23622;2016;Bryce Cotton;;PG;23;MEM;100;4
23639;2016;Bryce Dejean-Jones;;SG;23;NOP;40,6;79
14093;1999;Bryce Drew;$1,105,560.00 ;PG;24;HOU;36,4;118
14605;2000;Bryce Drew;$1,182,600.00 ;PG;25;HOU;38,3;420
15101;2001;Bryce Drew;$1,300,000.00 ;PG;26;CHI;37,9;302
15640;2002;Bryce Drew;$1,300,000.00 ;PG;27;CHH;42,9;210
16126;2003;Bryce Drew;$1,300,000.00 ;PG;28;NOH;29,6;19
16645;2004;Bryce Drew;;PG;29;NOH;22,2;12
24263;2017;Bryn Forbes;$1,312,611.00 ;SG;23;SAS;36,4;94
11742;1994;Bryon Russell;$265,000.00 ;SF;23;UTA;48,4;334
12194;1995;Bryon Russell;$300,000.00 ;SF;24;UTA;43,7;283
12713;1996;Bryon Russell;$385,000.00 ;SF;25;UTA;39,4;174
13293;1997;Bryon Russell;$2,857,144.00 ;SF;26;UTA;47,9;873
13819;1998;Bryon Russell;$3,428,000.00 ;SF;27;UTA;43;738
14363;1999;Bryon Russell;;SF;28;UTA;46,4;622
14870;2000;Bryon Russell;$4,570,000.00 ;SF;29;UTA;44,6;1159
15404;2001;Bryon Russell;$5,142,857.00 ;SF;30;UTA;44;933
15913;2002;Bryon Russell;$1,400,000.00 ;SG;31;UTA;38;636
16384;2003;Bryon Russell;$1,070,000.00 ;SF;32;WAS;35,3;315
16948;2004;Bryon Russell;;SF;33;LAL;40,2;289
17530;2005;Bryon Russell;$1,138,500.00 ;SF;34;DEN;37,7;307
18099;2006;Bryon Russell;;SF;35;DEN;;0
13923;1998;Bubba Wells;$312,000.00 ;SG;23;DAL;41,4;128
6079;1980;Bubba Wilson;;SG;24;GSW;28;17
8453;1987;Buck Johnson;;SF;23;HOU;46,8;228
8854;1988;Buck Johnson;;SF;24;HOU;52;378
9278;1989;Buck Johnson;;SF;25;HOU;52,4;642
9730;1990;Buck Johnson;$675,000.00 ;SF;26;HOU;49,5;1215
10203;1991;Buck Johnson;$775,000.00 ;SF;27;HOU;47,7;991
10660;1992;Buck Johnson;$550,000.00 ;SF;28;HOU;45,8;685
11099;1993;Buck Johnson;$715,000.00 ;SF;29;WSB;47,9;478
6799;1982;Buck Williams;;PF;21;NJN;58,2;1268
7196;1983;Buck Williams;;PF;22;NJN;58,8;1396
7541;1984;Buck Williams;;PF;23;NJN;53,5;1274
7900;1985;Buck Williams;;PF;24;NJN;53;1491
8278;1986;Buck Williams;;PF;25;NJN;52,3;1301
8655;1987;Buck Williams;;PF;26;NJN;55,7;1472
9083;1988;Buck Williams;;PF;27;NJN;56;1279
9525;1989;Buck Williams;;PF;28;NJN;53,1;959
9981;1990;Buck Williams;$1,550,000.00 ;PF;29;POR;54,8;1114
10417;1991;Buck Williams;$1,700,000.00 ;PF;30;POR;60,2;933
10887;1992;Buck Williams;$1,850,000.00 ;PF;31;POR;60,4;901
11328;1993;Buck Williams;$5,050,000.00 ;PF;32;POR;51,1;678
11813;1994;Buck Williams;$3,200,000.00 ;PF;33;POR;55,5;783
12269;1995;Buck Williams;$3,400,000.00 ;PF;34;POR;51,2;757
12801;1996;Buck Williams;$1,193,000.00 ;PF;35;POR;50;511
13388;1997;Buck Williams;$1,431,000.00 ;PF;36;NYK;53,7;465
13937;1998;Buck Williams;$1,670,000.00 ;PF;37;NYK;50,3;202
1354;1959;Bucky Bockhorn;;SG;25;CIN;38,1;726
1468;1960;Bucky Bockhorn;;SG;26;CIN;39,8;791
1588;1961;Bucky Bockhorn;;SG;27;CIN;39,7;992
1690;1962;Bucky Bockhorn;;SG;28;CIN;43;1260
1816;1963;Bucky Bockhorn;;SG;29;CIN;39,3;933
1951;1964;Bucky Bockhorn;;SG;30;CIN;41,2;580
2088;1965;Bucky Bockhorn;;SG;31;CIN;38,2;148
704;1953;Bucky McConnell;;PG;24;MLH;38;68
2482;1968;Bud Acton;;SF;26;SDR;39,2;77
82;1950;Bud Grant;;F;22;MNL;36,5;91
368;1951;Bud Grant;;F;23;MNL;28,8;158
2155;1965;Bud Koper;;SG;22;SFW;44;247
3000;1970;Bud Ogden;;SF;23;PHI;47,7;191
3236;1971;Bud Ogden;;SF;24;PHI;36,4;66
1903;1963;Bud Olsen;;PF;22;CIN;32,3;113
2039;1964;Bud Olsen;;PF;23;CIN;40,5;202
2181;1965;Bud Olsen;;PF;24;CIN;43,8;592
2299;1966;Bud Olsen;;PF;25;TOT;42;201
2300;1966;Bud Olsen;;PF;25;CIN;37,5;7
2301;1966;Bud Olsen;;PF;25;SFW;42,2;194
2440;1967;Bud Olsen;;PF;26;SFW;44,9;173
2603;1968;Bud Olsen;;PF;27;SEA;45,6;277
2802;1969;Bud Olsen;;PF;28;TOT;35,7;34
2803;1969;Bud Olsen;;PF;28;BOS;36,8;14
2804;1969;Bud Olsen;;PF;28;DET;34,8;20
3800;1973;Bud Stallworth;;SF;23;SEA;37,9;482
4051;1974;Bud Stallworth;;SF;24;SEA;39,2;424
4319;1975;Bud Stallworth;;SF;25;NOJ;42;721
4607;1976;Bud Stallworth;;SF;26;NOJ;43,7;507
4942;1977;Bud Stallworth;;SF;27;NOJ;46,3;269
24330;2017;Buddy Hield;$3,675,480.00 ;SG;23;TOT;42,6;866
24331;2017;Buddy Hield;$3,675,480.00 ;SG;23;NOP;39,2;488
24332;2017;Buddy Hield;$3,675,480.00 ;SG;23;SAC;48;378
112;1950;Buddy Jeannette*;;G;32;BLB;28,4;193
2879;1970;Butch Beard;;PG;22;ATL;46,7;501
3329;1972;Butch Beard;;PG;24;CLE;46,4;1048
3595;1973;Butch Beard;;PG;25;SEA;43,9;482
3862;1974;Butch Beard;;PG;26;GSW;51,2;805
4117;1975;Butch Beard;;PG;27;GSW;52,8;1048
4391;1976;Butch Beard;;PG;28;TOT;46;600
4392;1976;Butch Beard;;PG;28;CLE;38,9;97
4393;1976;Butch Beard;;PG;28;NYK;47,5;503
4670;1977;Butch Beard;;PG;29;NYK;50,5;371
5030;1978;Butch Beard;;PG;30;NYK;50,2;745
5402;1979;Butch Beard;;PG;31;NYK;42,3;22
6130;1981;Butch Carter;;SF;22;LAL;46,2;301
6498;1982;Butch Carter;;SG;23;IND;46,8;442
6869;1983;Butch Carter;;SG;24;IND;50,1;849
7250;1984;Butch Carter;;SG;25;IND;47,9;977
7599;1985;Butch Carter;;SG;26;NYK;45;548
7966;1986;Butch Carter;;SG;27;TOT;29,2;20
7967;1986;Butch Carter;;SG;27;NYK;25;5
7968;1986;Butch Carter;;SG;27;PHI;31,3;15
4746;1977;Butch Feher;;SG;22;PHO;53,1;248
7665;1985;Butch Graves;;SG;23;CLE;33,3;5
5568;1979;Butch Lee;;PG;22;TOT;45,7;755
5569;1979;Butch Lee;;PG;22;ATL;46;376
5570;1979;Butch Lee;;PG;22;CLE;45,5;379
5928;1980;Butch Lee;;PG;23;TOT;25;18
5929;1980;Butch Lee;;PG;23;CLE;18,2;4
5930;1980;Butch Lee;;PG;23;LAL;30,8;14
292;1950;Butch Van;;G-F;27;NYK;32,9;206
4671;1977;Byron Beck;;PF;32;DEN;43,5;250
9636;1990;Byron Dinkins;;PG;22;HOU;40,4;115
10103;1991;Byron Dinkins;;PG;23;TOT;41,2;36
10104;1991;Byron Dinkins;;PG;23;SAS;39,4;34
10105;1991;Byron Dinkins;;PG;23;IND;100;2
11085;1993;Byron Houston;$600,000.00 ;PF;23;GSW;44,6;421
11562;1994;Byron Houston;$700,000.00 ;PF;24;GSW;45,8;196
12028;1995;Byron Houston;$800,000.00 ;PF;25;SEA;45,8;132
12510;1996;Byron Houston;;PF;26;SAC;50;86
9725;1990;Byron Irvin;$375,000.00 ;SG;23;POR;47,3;258
10195;1991;Byron Irvin;;SG;24;WSB;46,5;171
11089;1993;Byron Irvin;;SG;26;WSB;50;22
20315;2010;Byron Mullens;$1,204,200.00 ;PF;20;OKC;36,8;14
20915;2011;Byron Mullens;;PF;21;OKC;32,1;25
21495;2012;Byron Mullens;;C;22;CHA;42,5;606
22058;2013;Byron Mullens;$947,907.00 ;PF;23;CHA;38,5;564
22661;2014;Byron Mullens;;C;24;TOT;44,2;189
22662;2014;Byron Mullens;;C;24;LAC;40,6;67
22663;2014;Byron Mullens;;C;24;PHI;46,5;122
7478;1984;Byron Scott;;SG;22;LAL;48,4;788
7828;1985;Byron Scott;;SG;23;LAL;53,9;1295
8203;1986;Byron Scott;;SG;24;LAL;51,3;1174
8584;1987;Byron Scott;;SG;25;LAL;48,9;1397
8996;1988;Byron Scott;;SG;26;LAL;52,7;1754
9437;1989;Byron Scott;;SG;27;LAL;49,1;1448
